OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-564574,5732,,BE-KIND,,"France, Germany, Switzerland, en:belgium",2024-12-22,
REC-802461,11965,Rye Sourdough Crackers,M&S,130g,en:United Kingdom,2024-10-03,16.14
REC-938306,5758,CRACKS,,,en:ma,2024-09-21,8.72
REC-211192,10673,Brioche Pépites de Chocolat,PITCH,300 g,France,2024-05-03,14.3
REC-712813,7216,Crunchy Chocolat 🍫 au Lait 🥛🐄,Nature Valley,8 x 20 g,"France,Poland",2025-04-23,23.87
REC-300048,11972,Lentil Chips,Snackrite,5 x 15g,en:gb,2025-09-01,15.36
REC-301338,12076,Privolat,Misura,,en:it,2025-03-01,14.01
REC-148012,10565,"Protein Peanut, Chocolate & Berries",Nature Valley,,"Francia,España,Reino Unido",2024-04-05,8.07
REC-942276,10937,Zartes Blätterteiggebäck,Sondey,100 g,"Germany,France",2025-01-29,14.11
REC-434443,7467,Patatas Fritas Extra Crunch,Hacendado,150 g,"Portugal,España",2025-08-10,6.63
REC-888507,8745,Chips de lentilles,Vico,85 g,France,2025-08-02,2.92
REC-426691,13648,,McVities,,United Kingdom,2025-10-05,
REC-196930,10252,"Protein Peanuts, Almonds &amp; Salted Caramel Fruit &am",Eat Natural,40 gram,United Kingdom,2024-08-15,19.68
REC-480144,13441,,Hacendado,200g,España,2026-01-17,
REC-628913,8949,,,,en:morocco,2024-03-23,
REC-926063,7057,Gâche tranchée pur beurre 400g,La Boulangère,400 g,France,2024-09-06,6.39
REC-562451,12630,Aussie Bites,Universal Bakery,30 oz,"Canada,United States",2025-05-21,8.61
REC-117941,9141,Schokobutterkeks Zartbitter,,125g,"Finland,Frankrijk,Duitsland,Italië,Nederland,Verenigd Koninkrijk",2025-04-15,15.71
REC-259952,12952,Lindt chocolate negro Limon con Gengibre con amandes,Lindt&Sprüngli,100 g,"France,Allemagne,Maroc,Pays-Bas,Suisse",2024-09-09,9.94
REC-231257,11364,Biscuit Crousti Pause choco noisette ss gluten,Gerblé,125 g,France,2025-03-18,17.46
REC-294681,5507,"Biscuits Galettes pur beurre bio , 125g","U,U Bio",125 g,France,2024-10-25,18.35
REC-809928,9255,Biscuits bio épeautre et sésames paquet de 150g,"U, U Bio",,France,2024-07-09,3.62
REC-876279,12166,Croissants,"Brioche Pasquier,Pasquier",320 g,France,2025-12-13,23.42
REC-755308,9720,Pains au chocolat format familial,Brioche Pasquier,720 g,"France,Suisse",2024-04-14,18.12
REC-615123,14598,Curly Donuts,Vico,100g,France,2024-03-20,17.69
REC-840145,13002,Chips de lentilles aux petits oignons,Jardin bio,50 g,France,2025-05-20,1.4
REC-784546,6826,Brossard - mini brownie choco pepites,Brossard,240 g 8 × 30 g =,"Frankreich, Schweiz, Germany",2026-01-17,15.66
REC-660384,14599,Crackers Emmental Graines de Courge,"Bio Village, Marque Repère",200 g,France,2024-11-26,
REC-666118,8053,Pain d'épices,"Jardin Bio, Jardin biologique, LEA Nature",300 g,"France,Réunion",2024-12-12,17.39
REC-675310,5295,Merci : Milk Chocolate синий смотка,"Merci, Storck",250g,"Болгария,Франция,Германия,Венгрия,Румыния,Швейцария,Россия",2024-08-21,11.92
REC-246477,14773,Puffreis mit Schokolade,NIPPON,200g,"France,Allemagne,Italie,Suisse",2024-06-06,7.63
REC-624042,14013,Cream Crackers Crispy Crackers,Jacob's,200 g,"França,Alemanha,Portugal,Espanha",2024-12-22,9.96
REC-266711,6408,Cheese & Onion,Pringles,165 g,"Croatia, France, Romania, en:morocco",2024-04-15,9.57
REC-287637,11759,Cacao & Almond Oat Bar,Deliciously Ella,50g,"France, en:united-kingdom",2024-10-07,10.59
REC-911612,5751,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus,450 g,"France, en:lu",2025-06-23,14.63
REC-722495,13275,Galette senior,Bimo,,Algérie,2024-06-27,8.69
REC-281338,8612,L'Original Lait,"Côte d'Or,Mondelez",300 g (3 * 100 g e),France,2025-11-22,21.75
REC-677128,7104,Croustilles aux cacahuètes,BELIN,138 g,France,2024-03-14,
REC-213299,5486,CRUNCH (lot de 2),"Nestlé, Crunch",200 g,France,2026-01-18,16.92
REC-166854,14439,Kinder Schokolade,Kinder,300 g,"Austria, Belgium, France, Germany, Italy, Switzerland, en:bulgaria",2024-03-10,24.79
REC-499463,6980,Mix Max,Balconi,350 g (10 x 35 g),"Australia, Canada, France, Germany, en:morocco",2024-12-03,18.42
REC-528478,5190,ColCuore,Galbusera,300 g,"Francia,Italia",2024-05-23,16.81
REC-545836,14539,Kaskys,Tosfrit,40g,"France, en:morocco",2024-03-16,12.06
REC-475712,11474,TostaRica Choco Guay,,,"Francia,Marruecos,España",2024-07-18,4.17
REC-960157,9215,Scottish Seeded Oatcakes,Rivercote,250g,France,2025-02-25,20.68
REC-486028,10205,Protein Bar Muscle Mass,,,"en:france,en:belgium",2024-09-12,9.7
REC-372031,13167,Noix de cajou salées,snacks of the world,150 g,"France, en:morocco",2024-04-08,16.67
REC-512536,6306,Smart Price Lightly Salted Tortilla Chips,Asda,180g,United Kingdom,2024-02-18,5.69
REC-828165,9006,Leader chips sel,Leader food,,en:Morocco,2024-07-17,4.43
REC-887070,6548,CereAlé Noisette,,204 g,France,2024-11-08,6.61
REC-109915,12350,Cookilate,Florbú,,"Marruecos,España",2024-12-24,13.91
REC-317779,10106,KINGSIZE PEANUTS Salted,Snacks of The World,375 g,"Belgium, France, Germany, Poland, en:morocco",2025-02-12,11.05
REC-822511,8288,Knoppers,Storck,,"Romania, en:morocco",2025-06-18,22.68
REC-880561,6240,Palets Bretons,"Carrefour, Interdis",125 g,"France,Italie,Espagne",2025-04-21,
REC-474884,11263,Beignet chocolat noisette x 6,Brioche Pasquier,270 g,France,2025-05-31,7.82
REC-530633,10668,Dark Chocolate Gingers,Border,150 g,"Royaume-Uni,en:united-kingdom",2024-03-22,20.47
REC-565108,5838,Oatcakes,Asda,250g,United Kingdom,2025-11-04,1.9
REC-834522,11391,Lindor noir 70%,"Lindt, Lindt & Sprüngli",,France,2025-04-04,5.94
REC-374089,10854,Crinkle Cut Sea Salt & Chardonnay Vinegar Hand Cooked Crisps,Tesco,,en:gb,2024-08-14,8.57
REC-768122,5892,Savane tout choco,Brossard,210g,France,2025-12-30,
REC-184966,13867,Noir extra fondant,Lindt,100 g,"France,Taiwan",2024-09-26,18.7
REC-185793,5155,,Lindt,100 g,"France,Royaume-Uni",2025-01-27,
REC-569488,7725,Crispy Biscuit Slices,McVitie's,174g,en:gb,2024-09-23,10.1
REC-169626,11356,Cocoa sandwich biscuits with vanilla flavoured crème filling,Tower Gate,,"Чехия,Франция,Германия,Италия,Обединено кралство Великобритания и Северна Ирландия,България",2025-06-20,18.8
REC-559942,5517,,Excelo,,en:Morocco,2025-03-29,
REC-331462,11555,Savoiardi,Schär,200 g,France,2024-03-23,16.77
REC-627101,5903,Original Stapelchips,Snack Day,170 g,"França,Espanha",2025-10-16,24.99
REC-433103,8611,Cacahuètes grillées à sec,Alesto,150g,France,2024-11-21,5.14
REC-101499,5263,Grany Chocolat 5 céréales,,"208 g (10x20,8 g)",France,2025-06-01,16.07
REC-742367,11642,Sticks d'Alsace 200g,Dr. Oetker,200 g,France,2025-04-02,1.13
REC-894827,10123,Special K - Céréales chocolat noir,Kellogg's,21.5 gram,"Belgium,France,Switzerland",2025-03-30,20.49
REC-647064,5509,Biscuits son d'avoine,Gerblé,,"France,Suisse",2025-12-03,22.38
REC-812771,5428,Biscuit fondant choco lait,Gerblé,126 g,Francia,2025-09-05,17.1
REC-437121,8763,madeleines,St Michel,85 g,France,2025-12-11,
REC-464831,9546,Galettes Bretonnes Spécialité de Pont-Aven au beurre,Reflets de France,,"France,Italy,Spain",2024-02-08,19.13
REC-383525,9827,Chocolat noir dégustation 72% de cacao Tablette de 100g,U,100 g,France,2025-08-12,3.03
REC-732567,14281,Chips paysanne nature,U,,France,2024-05-10,12.18
REC-423178,12254,Chocolat noir à pâtisser Tablette de 200g,U,200 g,France,2025-03-22,16.7
REC-365837,10357,Brioche Tressée Tranchée Nature,Brioche Pasquier,500 g,France,2025-03-28,13.34
REC-874145,6418,Mon taboulé au poulet à la ciboulette,,500 g,"France,en:france",2024-07-15,10.84
REC-673640,6439,Crêpe Dentelle Chocolat au lait,,90 g,"Ranska,Sveitsi,Suomi",2025-05-01,1.62
REC-245644,13760,Chips lentilles,"Jardin Bio étic,Jardin bio,Léa Nature",,France,2024-05-10,23.93
REC-694391,10758,Chips les natures craquantes,Bret's,250g,France,2025-12-23,2.25
REC-348151,7037,"Sablés au beurre, amandes et citron","Carrefour BIO, Carrefour",200 g,"Belgique,France",2024-11-17,8.06
REC-699551,10641,Stylesse Chocolat Noir,Carrefour,300 g,"France,Italie,Maroc,Pologne,Espagne",2024-06-12,4.33
REC-831048,7204,Cacahuètes Grillées et Salées,"Marque Repère, Tokapi",500 g,France,2024-10-18,2.54
REC-649653,13376,Chips nature Maxi Format,"Marque Repère, Pom' Lisse, Pom'Lisse",,France,2024-05-23,12.54
REC-939057,6148,280G MICHOKO NOIR,La Pie Qui Chante,280 g,Francia,2025-04-05,24.17
REC-215473,8452,Petit Beurre Nature sans sucres,"Karéléa, Léa Nature",150 g,France,2024-04-27,
REC-752927,10694,Kinder Pingui Schoko 4er-Packung,Ferrero,120 g,"Belgique,France,Allemagne,Italie,Suisse,Royaume-Uni",2024-11-02,4.87
REC-444881,11235,"Veggie Straws - With Kale, Tomato & Spinach",Eat Real,113g,"France,Germany,United Kingdom",2024-12-08,1.52
REC-863670,11314,Fruit & Nut Bar Dark Chocolate,,45g,"France,Switzerland,United Kingdom",2024-11-15,
REC-619927,13487,Belgian Chocolate Guylian Seashells,,250g,"Australia, Austria, Belgium, France, Switzerland, en:united-kingdom",2024-03-26,8.95
REC-261498,10571,chocolat noir uganda,Cachet,,"Belgium,France",2024-03-07,12.94
REC-968580,10620,Biscuit Fourré à la crème goût chocolat,Kif,130 g,"France,Tunisie",2026-01-16,11.39
REC-161923,7368,Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks",190g,"Austria,Belgium,Germany,Netherlands,Switzerland",2025-05-06,6.79
REC-323873,13205,Creme Egg,Cadbury,200g,"France,United States,United Kingdom",2024-07-27,13.77
REC-817350,7570,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,,"Belgique,Danemark,Finlande,France,Grèce,Irlande,Italie,Maroc,Pays-Bas,Norvège,Suède,Royaume-Uni",2025-03-25,8.64
REC-285293,12488,Lindor Assorted Chocolate Truffles Box,"Lindt, Lindt & Sprüngli, Lindor",200g,United Kingdom,2024-12-06,6.55
REC-312217,11754,Dulcesol snack cacao,Gateau,,"France,Maroc,en:morocco",2025-11-18,10.15
REC-614367,11746,Wasabi peanuts,Snacks of The World,250 g,"Belgia,Czechy,Francja,Włochy,Holandia,Polska",2024-06-27,
REC-517930,11151,Lays Classics Salted 20rs,Lay's,,Inde,2025-05-01,6.63
REC-661881,13249,Novellini,Italiamo,350 g,Switzerland,2025-10-11,15.93
REC-502336,5314,Coconut & Chia Oat Biscuits imp,Nairn's,200 g,en:GB,2026-01-13,8.82
REC-832319,5647,CréXy,,,"Senegal, en:morocco",2025-03-08,14.78
REC-803423,10754,Salt & Shake Potato Crisps,Walkers,24 g,en:gb,2025-06-24,2.17
REC-234551,11802,Pains au lait,Brioches Fonteneau,280 g (8 x 35 g),France,2025-05-05,12.0
REC-425941,7480,Thins Cheddar & Pepper,Savour Bakes,125 g,en:gb,2024-06-17,11.23
REC-133406,9705,All Natural Nut Bar,2KEEP,3 x 30 g,France,2025-11-28,21.12
REC-834815,12827,Gianduja Noir Éclats de Noisettes,Ethiquable,100 g,France,2024-06-19,4.2
REC-328296,9151,APPLIES + BLUEBERRIES MINI FRUIT BAR,That's it.,480g,United States,2024-03-04,19.62
REC-988381,5604,85% cacao collection,Trapa,85 g,"Spain, en:morocco",2025-08-09,19.42
REC-496103,10133,Nachos Tex-Mex,Hacendado,150g,Spain,2025-06-10,6.78
REC-125764,13073,Organic Peruvian 70% cocoa dark chocolate,,,United Kingdom,2025-08-26,3.93
REC-597052,11199,Pistachios Roasted & Salted,Alesto,500 g,"Italy, en:romania",2024-03-06,13.27
REC-758907,9333,Chocolat 100% République Dominicaine,,,France,2024-10-20,13.54
REC-485097,12291,Salt And Vinegar Flavour Peanuts,KP,225 grams,en:United Kingdom,2025-05-08,23.78
REC-114225,13553,Chips paysanne nature,Carrefour,150 g,France,2024-04-09,4.21
REC-466727,9459,merendina double choco 36g,bimo,36 g,en:ma,2024-10-04,12.5
REC-275066,8945,Almond Flour Crackers Fine Ground Sea Salt,Simple Mills,2 x 10 oz,"United States, World",2024-08-15,9.78
REC-830505,8833,All Butter Shortbread Fingers,Morrisons,210 g,en:gb,2024-03-08,19.31
REC-806107,14345,La madelein coeur chocolat,Bonne Maman,,France,2024-07-08,14.69
REC-123390,7316,Bonbons aux plantes des Alpes suisses Cassis,Ricola,50 g,France,2025-10-02,23.58
REC-214055,12736,NOIR 80% Cacao Equateur,Carrefour BIO,100 g,"France, en:morocco, Italie, Espagne",2025-08-02,21.92
REC-298530,10033,Guet Apens,"LU, Mondelez",105 g,France,2025-01-14,4.58
REC-866392,5921,Protein cookie,Bodymass,75 g,France,2024-11-18,5.92
REC-742480,9024,"Snack balls figues, graines de chia, noix",Vemondo,144g e,"France, Germany, en:austria",2024-05-07,11.58
REC-545649,11120,Lightly salted hand cooked potato crisps,Lidl,150 g,en:gb,2024-10-21,19.3
REC-941169,5375,Ancora Uno Frolla con Cioccolato in pezzi,Tremarie,360 g,"France, en:italy",2025-11-01,20.79
REC-997813,11181,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose,"Mars GmbH,Wrigleys",,Deutschland,2025-03-30,4.01
REC-271656,9802,Jaffa cakes,"McVitie's,McVities",,"Ireland,United Kingdom",2025-08-06,7.5
REC-255667,10300,Doritos saveur Barbecue,Doritos,160,en:fr,2024-03-02,7.65
REC-567322,14775,Vollmilch extra cremig 30%,"J.D. Gross, Lidl",125 g,"France, Germany, en:united-kingdom",2024-10-18,15.19
REC-182393,13278,Takis Queso Volcano 100g,"Barcel, Takis",,"Germany, Ireland, en:france",2024-11-24,11.44
REC-100659,7767,Bio biscuits à l'avoine,Sondey,200g,France,2025-07-26,22.79
REC-824368,13005,High protein milk chocolate crisp,Fincarre,90g,"Netherlands, Romania, en:united-kingdom",2024-12-16,18.56
REC-296278,5447,Celebrations,Mars Foods,550 g,"Morocco,United Kingdom",2024-12-04,2.36
REC-594650,7462,,Walkers,25g,España,2025-10-07,
REC-595991,6850,Goldfish,Pepperidge Farm,6.6 oz (187 g),"France,Mexico,United States",2024-12-20,3.5
REC-356909,14164,Peanut Butter Dark Chocolate Chewy Bar,Nature Valley,40 g,"France,États-Unis",2024-10-26,17.3
REC-741800,13308,Blueberry,RXBAR,52 g,United States,2026-01-12,21.58
REC-402605,13368,Pains d'épices chocolat noir,"Aachener Zucker und Backwaren Paul Schaeffer, Favorina, Lidl",,"Allemagne,France",2024-07-28,4.65
REC-878739,14063,Madeleines,"Délices de Kerloch, Sondey",500 g,"France,en:france",2025-06-28,2.25
REC-507034,12625,,"Snack Day, Lidl",170 g,Francia,2025-11-21,
REC-856664,7265,Chocolat noir à la pointe de sel,J.D. Gross,125 g,"República Checa,França,Espanha,Portugal",2025-11-13,5.12
REC-226531,6538,Pains au chocolat,Maitre Jean Pierre,450 g,France,2024-08-27,12.56
REC-315687,10253,Pockitos Chocolat au lait,"Lu,Mondelez,Pépito",295 g,"France,La Réunion",2025-07-02,15.03
REC-197124,6049,Box Best of,"Belin, Mondelez France, Mondelez International",205 g,"France,Switzerland",2025-01-11,20.44
REC-720028,5182,Création Praliné feuilleté,Lindt,150 g,Francia,2025-06-14,16.17
REC-452156,8639,Brossard - le cake aux fruits 300gr,Brossard,300 g,France,2025-12-02,
REC-776509,10829,Mao Croqui,Haribo,,France,2024-09-29,22.91
REC-363173,11880,,Lays,25 g,"Belgique,France, en:martinique",2025-12-07,
REC-700054,11108,Lay's 3D's Bugles goût cacahuète,Lay's,85 g,Frankrijk,2025-01-31,6.5
REC-414510,6009,Bénénuts cacahuètes grillées & salées,Bénénuts,,"France,États-Unis",2024-09-24,1.16
REC-532694,7920,"Gerblé - Sugar Free Orange Chocolate Chip Shortbread, 132g (4.7oz)",Gerblé,100 g,France,2025-11-15,8.14
REC-832155,8324,Biscuits aux pépites de chocolat🍫noir et au lin,bjorg,,France,2025-10-21,
REC-535318,11744,Le Veggie Snack poppé aux légumes,Too Good,85 g,France,2025-11-18,14.16
REC-814183,13433,Madeleines extra moelleuses,,400 g e (16 * 25 g),France,2025-05-01,6.24
REC-183927,6897,Quatre-Quarts pur beurre,Ker Cadélac,500 g,Francia,2025-12-01,7.14
REC-728522,12143,Monster Munch goût Jambon Fromage,"Intersnack, Monster Munch, Vico",2 x 85 g,France,2024-02-26,
REC-492841,10931,8 pains au chocolat,Carrefour,360 g,France,2025-07-29,7.21
REC-905371,7755,Tortillas chips nature,Carrefour,,"Frankrijk,Italië,Polen,Roemenië,Spanje",2024-08-21,18.61
REC-747392,9683,STICKS & BRETZELS,"Marque Repère, Tokapi",300 g,France,2025-02-17,
REC-798416,9150,Lapin d’or chocolat au lait,Lindt,200 g,"France, Germany, Switzerland, en:united-kingdom",2024-06-23,
REC-122946,5119,Vico pop corn baff caramel,,100 g,France,2025-05-03,4.12
REC-426186,7246,Mars glacé,Mars,250.8 g (6 × 41.8 g) e,"Bélgica,Francia,Alemania,Suiza",2025-05-27,13.17
REC-750895,10059,Walkers Cheese & Onion Crisps 6pk,Walkers,6pk,United Kingdom,2025-10-06,24.93
REC-975007,14456,Almond & Apricot Bars,Eat Natural,3 x 50g,"Belgium,France,United Kingdom",2025-10-25,8.68
REC-881009,9326,Twirl Chocolate Bar,Cadbury,,"France, United States, en:united-kingdom",2025-10-12,20.12
REC-592773,13959,OATIES,TESCO,,"France, United Kingdom, en:ireland",2025-08-13,21.3
REC-858419,8694,Pringles Cheese & onion,PRINGLES,165g,"France,Allemagne,Martinique,Maroc,Espagne",2026-01-28,21.03
REC-293786,9063,Love corn smoked bbq imp,Love Corn,45g,"France, en:united-kingdom",2025-05-13,14.3
REC-676694,13947,Biscuits super extra,Saïda,190g (24 P),"Tunisia, en:morocco",2025-11-14,
REC-960640,6302,180G C OR LT RAISIN NOISET,Côte d'Or,180 gr,France,2024-08-27,18.1
REC-556090,5071,Dairy Milk,Cadbury,110 gram,"France, United States, en:united-kingdom",2024-08-05,1.34
REC-896689,10023,Brioss,Kinder,,"Francia,Italia,Svizzera",2025-05-22,14.76
REC-891802,8627,,"Barilla, Gran Cereale",250g,"Hrvatska,Francuska,Italija,Švicarska,Slovenija",2024-12-24,
REC-955170,9514,Vitalday Crocant Chocolate,Gullón,280 g,"Portugal,España",2024-03-30,24.54
REC-776503,12768,Desayuno integral,Florbú,350 g,"Francia,España",2025-09-11,
REC-950203,12120,Barritas muesli chocolate,Hacendado,138 g,Spain,2025-03-30,17.87
REC-834363,8967,Garlic bread,BECKY'S,150 g,"France,Czech Republic",2025-12-16,21.7
REC-971740,14251,,,,"France,Morocco",2025-01-09,
REC-127214,13611,Tentation,Aiguebelle,100g,"France,Morocco",2025-03-01,17.34
REC-916183,10405,Barrette arachidi e cioccolato al latte,crownfield,"96 g, 4 barres de 24 g","France,Spain",2024-06-21,21.34
REC-314017,5730,Chips,,,"France, Spain, en:morocco",2024-03-14,16.16
REC-231756,7090,WR Shortbread Fingers 200g,,200 g,"France,United Kingdom",2024-03-01,4.18
REC-134748,11048,Organic Oatmeal Dark Chocolate,,22 oz,United States,2024-03-09,10.21
REC-457256,6237,Sea Salt Chocolate,Moser Roth Aldi,,United Kingdom,2024-05-31,7.82
REC-949000,9092,Dark & Salted Caramel Vegan Chocolate,raw halo,7ชิ้น,en:gb,2024-12-11,7.54
REC-109016,8773,Bonbons aux plantes,Ricola,50 g,France,2025-04-24,17.16
REC-842658,5290,Leader chips,,,en:ma,2025-01-27,7.63
REC-435258,5448,Seeded Sourdough Flatbreads,,,en:gb,2024-04-11,
REC-882957,7169,Apple & Cinnamon Porridge Oat Bars,"Crownfield, Lidl",,United Kingdom,2024-02-10,12.51
REC-618241,11518,briochettes aux pépites de chocolat au lait,maître Jean Pierre,500 g,France,2024-07-30,9.83
REC-281837,11573,ALL BUTTER CROISSANTS,taste THE DIFFERENCE,,United Kingdom,2024-10-17,17.11
REC-153948,10919,avoine chocolat,"Karéléa, Léa Nature",150 g,France,2024-05-17,3.86
REC-116839,13509,Giant buttons,Montezuma’s,,en:United Kingdom,2025-09-04,9.88
REC-176220,13140,Silvia duo,Excelo,,en:ma,2026-02-02,9.28
REC-394009,6314,Mini Gaufres au chocolat au lait,Lightbody,250 g,France,2025-01-10,
REC-237575,10631,Haribo dragolo,,750 g,France,2025-03-09,9.85
REC-329651,11948,Brunch bar raisin,Cadbury,32g,en:United Kingdom,2024-07-26,15.72
REC-709697,10882,Cocktail sans sel ajouté,Carrefour,120 g,"France,Espagne",2025-11-27,21.33
REC-506257,14183,Harvest Snaps Lightly Salted Crispy Baked Veggie Snacks,Calbee,20.0 OZ (1.25 LB) 567g,"en:us, World",2024-09-16,15.41
REC-204100,6302,Oaties,Nairn's,160 g,United Kingdom,2024-09-30,10.29
REC-235548,6150,Graze cocoa vanilla,,50g,en:gb,2024-02-25,14.97
REC-912543,5914,Patatas fritas sabor campestre,Hacendado,150g,España,2024-04-26,17.85
REC-569021,8333,Petit ourson guimauve,CEMOI,170 g,France,2025-07-13,9.87
REC-239025,6226,Takis Dragon Sweet chilli,Takis,92.3g,"Germany, Romania, United States, en:united-kingdom",2025-01-20,17.31
REC-260077,11755,Skittles Taste The Rainbow Fruits,Mars,136g,"Marokko, Vereinigtes Königreich, Germany",2024-07-12,3.71
REC-365239,9505,Oreo White Protein Bar,Grenade,60g,"Vereinigtes Königreich, Germany",2024-12-26,1.13
REC-826388,14165,Rosemary Crackers,Tesco,185g,en:united-kingdom,2025-08-02,
REC-817002,12841,Oreo,,43.75g,India,2024-09-18,20.11
REC-189159,13365,Mini tartelettes,,250 g,France,2025-12-15,13.77
REC-970492,7139,Crunchy Cookies,Kinder,8 x 17 g = 136 g,"Frankreich, Germany",2024-08-31,4.76
REC-613132,7615,Cantuccini alle mandorle,"ITALIAMO, Lidl Realforno, Realforno, Lidl",300g,"France,Germany,Switzerland",2025-03-21,11.24
REC-857303,9481,Pain d'Épices aux Fruits,Deluxe,400 g,France,2024-03-26,18.62
REC-110909,14221,Crackers Apéritif Blé Complet,"Heudebert, LU, Mondelez",250 g,"France,Polynésie française",2025-02-19,22.57
